"","West Virginia CF Root","WV","0","1",""
"8","Create and extrapolate information from multiple-bar graphs, box and whisker plots, and other data displays using appropriate technology","MA.8.5.3","8.MA.S.5","4","WV Mathematics"
"8","Analyze problem situations, games of chance, and consumer applications using statistical samplings to determine probability and make predictions","MA.8.5.4","8.MA.S.5","4","WV Mathematics"
"8","Draw inferences and construct convincing arguments, including misuses of statistical or numeric information, based on data analysis","MA.8.5.5","8.MA.S.5","4","WV Mathematics"
"3","Citizenship","3.SS.S.1","3","3","WV Social Studies"
"3","Identify and practice principles of honesty, fairness and justice in experiences at home, school and in the community","SS.3.1.1 ","3.SS.S.1","4","WV Social Studies"
"3","Identify and model the personal and civic responsibilities of good citizenship in the classroom, school and community","SS.3.1.2 ","3.SS.S.1","4","WV Social Studies"
"3","Explain the significance of patriotic symbols, holidays, celebrations and famous people","SS.3.1.3 ","3.SS.S.1","4","WV Social Studies"
"3","Explain the importance of respect and protection of minorities","SS.3.1.4 ","3.SS.S.1","4","WV Social Studies"
"3","Give examples of how people working together can accomplish goals that individuals working alone cannot","SS.3.1.5 ","3.SS.S.1","4","WV Social Studies"
"3","Explain and cite examples of how groups can make a difference in the community","SS.3.1.6 ","3.SS.S.1","4","WV Social Studies"
"3","Introduce the concept of the common good","SS.3.1.7 ","3.SS.S.1","4","WV Social Studies"
"3","Civics / Government","3.SS.S.2","3","3","WV Social Studies"
"3","Explain the importance of government in the classroom, school, community and state","SS.3.2.1 ","3.SS.S.2","4","WV Social Studies"
"3","Explain that citizens are united by commonly held principles and beliefs","SS.3.2.2 ","3.SS.S.2","4","WV Social Studies"
"3","Identify the three levels (local, state, federal) of government and the responsibilities of each level","SS.3.2.3 ","3.SS.S.2","4","WV Social Studies"
"3","Review majority rule and give examples of that concept in a democracy","SS.3.2.4 ","3.SS.S.2","4","WV Social Studies"
"3","Apply criteria in evaluating rules and laws (strengths and weaknesses, design and purpose, enforcement, bias)","SS.3.2.5 ","3.SS.S.2","4","WV Social Studies"
"3","Economics","3.SS.S.3","3","3","WV Social Studies"
"3","Explain the concept of scarcity by citing examples of limited supplies and scarce resources","SS.3.3.1 ","3.SS.S.3","4","WV Social Studies"
"3","Explain why budgeting is a critical skill","SS.3.3.2 ","3.SS.S.3","4","WV Social Studies"
"3","Explain supply and demand with appropriate examples","SS.3.3.3 ","3.SS.S.3","4","WV Social Studies"
"3","Examine the economic impact of various occupations","SS.3.3.4 ","3.SS.S.3","4","WV Social Studies"
"3","Summarize how banks serve as intermediaries between savers and borrowers","SS.3.3.5 ","3.SS.S.3","4","WV Social Studies"
"3","Explain the relationship between government taxation and the provision of public services","SS.3.3.6 ","3.SS.S.3","4","WV Social Studies"
"3","Illustrate the path of a product from the raw material to the consumer","SS.3.3.7 ","3.SS.S.3","4","WV Social Studies"
"3","Show how competition for products increases with advertising","SS.3.3.8 ","3.SS.S.3","4","WV Social Studies"
"3","Create and use graphs, charts, maps and other data sources to illustrate the use of resources, the demand for products and the supply of goods and services","SS.3.3.9 ","3.SS.S.3","4","WV Social Studies"
"3","Geography","3.SS.S.4","3","3","WV Social Studies"
"3","Describe and use the basic elements of maps and globes (eg, title, legend, cardinal directions, scale, grid, parallels, meridians)","SS.3.4.1 ","3.SS.S.4","4","WV Social Studies"
"3","Identify north, south, east, west, borders, lines of longitude and latitude, equator, north and south poles and time zones using a map","SS.3.4.2 ","3.SS.S.4","4","WV Social Studies"
"3","Identify world geographic features (eg, peninsulas, islands, continents, straits, mountains, rivers, deserts, oceans, seas, harbors, gulfs, forests, oases)","SS.3.4.3 ","3.SS.S.4","4","WV Social Studies"
"3","Locate states and capitals on a united states map","SS.3.4.4 ","3.SS.S.4","4","WV Social Studies"
"3","Compare and contrast climate, weather and location with regard to people’s clothing, food, shelter and jobs","SS.3.4.5 ","3.SS.S.4","4","WV Social Studies"
"3","Describe the various elements of the environment (water, soil, weather, climate, topography), and explain how people affect and are affected by them","SS.3.4.6 ","3.SS.S.4","4","WV Social Studies"
"3","Describe how people in the community make their living from the environment and identify activities that individuals can do to keep the environment clean","SS.3.4.7 ","3.SS.S.4","4","WV Social Studies"
"3","Construct, read and interpret data from various types of maps, globes, charts, graphs and timelines (eg, population, products, climate)","SS.3.4.8 ","3.SS.S.4","4","WV Social Studies"
"3","History","3.SS.S.5","3","3","WV Social Studies"
"3","Explain the historical significance of major events, people and their contributions to the united states","SS.3.5.1 ","3.SS.S.5","4","WV Social Studies"
"3","Construct a timeline representing the settlement of a community/region ","SS.3.5.2 ","3.SS.S.5","4","WV Social Studies"
"3","Compare and contrast present cultures to the cultures of people of other historical time periods (eg, source of food, clothing, shelter, products used)","SS.3.5.3 ","3.SS.S.5","4","WV Social Studies"
"3","Make historical inferences by analyzing artifacts and pictures","SS.3.5.4 ","3.SS.S.5","4","WV Social Studies"
"3","Discuss and draw conclusions about current events","SS.3.5.5 ","3.SS.S.5","4","WV Social Studies"
"3","Explore american heroes, customs and traditions using various forms of literature","SS.3.5.6 ","3.SS.S.5","4","WV Social Studies"
"3","Explain the importance of respect for diversity in the heritage, culture, ideas and opinions of others","SS.3.5.7 ","3.SS.S.5","4","WV Social Studies"
"3","Compare and contrast different stories or accounts about past events, people, places or situations, and identify how they contribute to our understanding of the past","SS.3.5.8 ","3.SS.S.5","4","WV Social Studies"
"3","Sequence and discuss a series of pictures that reflect historic change (eg, transportation, technology, agriculture, events in history)","SS.3.5.9 ","3.SS.S.5","4","WV Social Studies"
"3","Organize information from various reference sources to prepare short reports and presentations","SS.3.5.10 ","3.SS.S.5","4","WV Social Studies"
"4","Citizenship","4.SS.S.1","4","3","WV Social Studies"
"4","Identify public agencies in the community that provide services and investigate opportunities for volunteerism","SS.4.1.1 ","4.SS.S.1","4","WV Social Studies"
"4","Work independently and cooperatively to accomplish goals","SS.4.1.2 ","4.SS.S.1","4","WV Social Studies"
"4","Identify commonly held democratic values, principles and beliefs expressed in the declaration of independence and the significance of patriotic symbols, holidays, celebrations and famous people","SS.4.1.3 ","4.SS.S.1","4","WV Social Studies"
"4","Describe forms of diversity in early american society, giving examples of the strengths/contributions of each","SS.4.1.4 ","4.SS.S.1","4","WV Social Studies"
"4","Evaluate the qualities of responsible leadership by individuals and in groups","SS.4.1.5 ","4.SS.S.1","4","WV Social Studies"
"4","Explain the responsibilities, privileges and rights of united states citizenship and the importance of civic life","SS.4.1.6 ","4.SS.S.1","4","WV Social Studies"
"4","Describe ways in which groups of people in schools/communities can manage conflict peacefully","SS.4.1.7 ","4.SS.S.1","4","WV Social Studies"
"4","Civics / Government","4.SS.S.2","4","3","WV Social Studies"
"4","Explain how the rule of law and limited government protect individual rights and the common good","SS.4.2.1 ","4.SS.S.2","4","WV Social Studies"
"4","Explain the rights of minorities in the democratic process and the right to dissent responsibly","SS.4.2.2 ","4.SS.S.2","4","WV Social Studies"
"4","Identify historical conflicts concerning individual rights and how those conflicts were resolved","SS.4.2.3 ","4.SS.S.2","4","WV Social Studies"
"4","Economics","4.SS.S.3","4","3","WV Social Studies"
"4","Explain the concept of trade-offs (eg, developing hypothetical budgets in simulated situations)","SS.4.3.1 ","4.SS.S.3","4","WV Social Studies"
"4","Using print and media sources, analyze advertisements and their impact upon consumer choices","SS.4.3.2 ","4.SS.S.3","4","WV Social Studies"
"4","Analyze the factors that shaped the economy in the colonies and the americas","SS.4.3.3 ","4.SS.S.3","4","WV Social Studies"
"4","Give examples of people as consumers and producers of goods","SS.4.3.4 ","4.SS.S.3","4","WV Social Studies"
"4","Explain the concept of taxation and its relationship to public services","SS.4.3.5 ","4.SS.S.3","4","WV Social Studies"
"4","Describe how slavery and indentured servitude influenced the early economy of the united states","SS.4.3.6 ","4.SS.S.3","4","WV Social Studies"
"4","Predict how competition in the market place affects prices","SS.4.3.7 ","4.SS.S.3","4","WV Social Studies"
"4","Analyze a product chart for price comparison","SS.4.3.8 ","4.SS.S.3","4","WV Social Studies"
"4","Construct and use charts, graphs, tables and grids to display data","SS.4.3.9","4.SS.S.3","4","WV Social Studies"
"4","Geography","4.SS.S.4","4","3","WV Social Studies"
"4","Identify and locate north, south and central american countries and bodies of water","SS.4.4.1 ","4.SS.S.4","4","WV Social Studies"
"4","Use geographic terms to describe the physical features of the americas (eg, mountains, rivers, grasslands, oases)","SS.4.4.2 ","4.SS.S.4","4","WV Social Studies"
"4","Analyze the effect of geographic factors in the development of transportation routes and settlement patterns in the americas","SS.4.4.3 ","4.SS.S.4","4","WV Social Studies"
"4","Identify physical barriers to transportation in the americas and how people adapted to the barriers (eg, appalachian and rocky mountains, great plains, rain forest, isthmus of panama)","SS.4.4.4 ","4.SS.S.4","4","WV Social Studies"
"4","Compare and contrast the physical, economic and political changes caused by geographic conditions and human intervention","SS.4.4.5 ","4.SS.S.4","4","WV Social Studies"
"4","Analyze and compare the effects of geographic factors upon people’s jobs, food, clothing, shelter, services and interaction with the outside world","SS.4.4.6 ","4.SS.S.4","4","WV Social Studies"
"4","Identify geographic factors that affect population density and other patterns on the earth","SS.4.4.7 ","4.SS.S.4","4","WV Social Studies"
"4","Describe different climate types","SS.4.4.8 ","4.SS.S.4","4","WV Social Studies"
"4","Locate on a map the sites of the american indian nations before the arrival of the europeans","SS.4.4.9 ","4.SS.S.4","4","WV Social Studies"
"4","Utilize map skills to locate places and to construct maps (eg, symbols in a legend/key; lines of demarcation [equator, prime meridian, latitude and longitude, time zones, borders, coast lines] scales; directions [cardinal and intermediate]; and geographic barriers)","SS.4.4.10 ","4.SS.S.4","4","WV Social Studies"
"4","History","4.SS.S.5","4","3","WV Social Studies"
"4","Interpret data presented in timelines","SS.4.5.1 ","4.SS.S.5","4","WV Social Studies"
"4","Order chronologically selected historical figures and episodes, and explain their importance in the stories of native americans, explorers, settlers and colonists in north america","SS.4.5.2 ","4.SS.S.5","4","WV Social Studies"
"4","Identify major leaders and events from america’s colonization through the revolutionary war","SS.4.5.3 ","4.SS.S.5","4","WV Social Studies"
"4","Identify the influence of various factors on the founding of the original colonies","SS.4.5.4 ","4.SS.S.5","4","WV Social Studies"
"4","Identify areas and patterns of early american settlement and depict territorial expansion and population distribution in the united states through maps, charts, pictures and research projects","SS.4.5.5 ","4.SS.S.5","4","WV Social Studies"
"4","Explore ways in which early explorers and settlers adapted to, used and changed the environment of the state or region","SS.4.5.6 ","4.SS.S.5","4","WV Social Studies"
"4","Identify and describe european explorers of the15th and16th centuries, their reasons for exploring, the information gained from their journeys and what happened as a result of their travels","SS.4.5.7 ","4.SS.S.5","4","WV Social Studies"
"4","Explore how and why family and community life differed in various regions of colonial north america","SS.4.5.8 ","4.SS.S.5","4","WV Social Studies"
"4","Compare the family lives of different groups and strata in colonial times including the roles and responsibilities of men, women, children and the elderly","SS.4.5.9 ","4.SS.S.5","4","WV Social Studies"
"4","Explain how african americans came to america and how slavery developed","SS.4.5.10 ","4.SS.S.5","4","WV Social Studies"
"4","Describe factors that led to the colonists’ break with great britain and research major events of the revolutionary war (eg stamp act, boston tea party, bunker hill, yorktown)","SS.4.5.11 ","4.SS.S.5","4","WV Social Studies"
"4","Describe ways in which language, stories, music, folk tales and artistic creations serve as expressions of culture and influence the behavior of people living in a particular culture","SS.4.5.12 ","4.SS.S.5","4","WV Social Studies"
